report_date,segment,region,fact_progn,tranth_tst,dollar,dol_rab_ter,dol_sn_nal,rab_dney,atm,cards,compl
31.05.2015,S_1,RG_47,fact,30.54970285,52.97,0.946706442,0.314700976,18,1732.5,3385741.756,0.998756601
31.05.2015,S_1,RG_48,fact,39.62356153,52.97,0.928903886,0.338242558,18,271.5,747576.2556,0.998743255
31.05.2015,S_1,RG_49,fact,16.74322625,52.97,0.93684267,0.421964267,18,1179,2067546.911,0.998749207
31.05.2015,S_1,RG_5,fact,16.51376633,52.97,0.913190755,0.384568956,18,1234.5,2706537.244,0.998731475
31.05.2015,S_1,RG_50,fact,27.24079044,52.97,0.910860656,0.339819462,18,2899.5,5582247.144,0.998729728
31.05.2015,S_1,RG_51,fact,23.35308286,52.97,0.93393851,0.368972592,18,913.4999999,1492888,0.998747029
31.05.2015,S_1,RG_52,fact,25.2736797,52.97,0.906062874,0.326172373,18,1086,1546468.022,0.998726132
31.05.2015,S_1,RG_53,fact,6.033202861,52.97,0.898192771,0.429013743,18,358.5,549819.6778,0.998720232
31.05.2015,S_1,RG_54,fact,36.91880356,52.97,0.93928838,0.314840048,18,280.5,516133.5667,0.99875104
31.05.2015,S_1,RG_55,fact,21.97336322,52.97,0.924086245,0.355910392,18,2454,4623272.944,0.998739643
31.05.2015,S_1,RG_56,fact,28.84123978,52.97,0.945286097,0.355846942,18,1369.5,2160325.5,0.998755536
31.05.2015,S_1,RG_57,fact,25.76882811,52.97,0.932895261,0.37690716,18,845.9999999,1480051.078,0.998746247
31.05.2015,S_1,RG_58,fact,15.53564586,52.97,0.880007817,0.404559013,18,718.5,1388760.711,0.998706599
31.05.2015,S_1,RG_59,fact,14.56923044,52.97,0.916881562,0.371880189,18,1935,2504054.556,0.998734242
31.05.2015,S_1,RG_6,fact,33.76327906,52.97,0.938533751,0.339781687,18,156,255664.5111,0.998750474
31.05.2015,S_1,RG_60,fact,8.480730459,52.97,0.905277668,0.473980043,18,373.5,648786.4556,0.998725543
31.05.2015,S_1,RG_61,fact,22.53548387,52.97,0.906355456,0.371470211,18,546,822453.9444,0.998726351
31.05.2015,S_1,RG_62,fact,27.95381099,52.97,0.91610698,0.354266948,18,1341,2116672.322,0.998733662
31.05.2015,S_1,RG_63,fact,36.55944533,52.97,0.93595324,0.319207949,18,1072.5,1737899.656,0.99874854
31.05.2015,S_1,RG_64,fact,16.71919922,52.97,0.932724652,0.388183557,18,649.5,854764.4556,0.998746119
31.05.2015,S_1,RG_65,fact,27.04962544,52.97,0.915963683,0.376217869,18,1773,3593386.967,0.998733554
31.05.2015,S_1,RG_66,fact,19.86918247,52.97,0.895968275,0.375931315,18,693,1662364.333,0.998718564
31.05.2015,S_1,RG_67,fact,16.24176647,52.97,0.919774,0.371816821,18,923.9999999,1396199.811,0.998736411
31.05.2015,S_1,RG_68,fact,11.38373802,52.97,0.890625,0.44469863,18,420,1186185.511,0.998714558
31.05.2015,S_1,RG_69,fact,36.68599404,52.97,0.943912653,0.343732444,18,655.5,1009024.722,0.998754507
31.05.2015,S_1,RG_7,fact,37.9764871,52.97,0.923873325,0.343386239,18,639,1662838.956,0.998739484
31.05.2015,S_1,RG_70,fact,20.75213104,52.97,0.924621461,0.374654332,18,459,792983.1222,0.998740045
31.05.2015,S_1,RG_71,fact,22.45002865,52.97,0.910328436,0.416425454,18,784.4999999,1250872.9,0.998729329
31.05.2015,S_1,RG_72,fact,11.15204987,52.97,0.880137561,0.408440186,18,1077,2051691.311,0.998706696
31.05.2015,S_1,RG_73,fact,39.94797086,52.97,0.942598187,0.31776066,18,390,677651.9333,0.998753521
31.05.2015,S_1,RG_74,fact,3.120042306,52.97,0.744239631,0.491972322,18,148.5,248116.8111,0.998604816
31.05.2015,S_1,RG_75,fact,15.77066731,52.97,0.890646666,0.402822712,18,1537.5,3391843.467,0.998714574
31.05.2015,S_1,RG_76,fact,16.2896524,52.97,0.911984557,0.365094755,18,2902.5,4631711.567,0.998730571
31.05.2015,S_1,RG_77,fact,41.428745,52.97,0.909184789,0.293652389,18,763.4999999,1546753.6,0.998728472
31.05.2015,S_1,RG_78,fact,16.84858058,52.97,0.906749439,0.370081727,18,1332,2534235.3,0.998726646
31.05.2015,S_1,RG_79,fact,12.4003214,52.97,0.897564329,0.404022338,18,836.9999999,1172837.767,0.99871976
31.05.2015,S_1,RG_8,fact,15.20065918,52.97,0.933872032,0.404449958,18,727.5,1230359.567,0.99874698
31.05.2015,S_1,RG_80,fact,28.22798075,52.97,0.952733759,0.343395042,18,2164.5,3295947.656,0.99876112
31.05.2015,S_1,RG_81,fact,18.87242857,52.97,0.898781459,0.390506741,18,2500.5,3749000.711,0.998720673
31.05.2015,S_1,RG_82,fact,28.02741199,52.97,0.954033312,0.315357695,18,603,1026989.978,0.998762094
31.05.2015,S_1,RG_83,fact,14.25530778,52.97,0.925876011,0.411325272,18,703.5,1357668.933,0.998740985
31.05.2015,S_1,RG_84,fact,28.6035137,52.97,0.943997378,0.358508905,18,2241,3637450.411,0.99875457
31.05.2015,S_1,RG_85,fact,19.55373144,52.97,0.888526613,0.38768917,18,805.4999999,1579544.767,0.998712985
31.05.2015,S_1,RG_9,fact,35.18730292,52.97,0.928630763,0.301843935,18,738,1372887.011,0.99874305
31.05.2015,S_2,RG_1,fact,109.1009094,52.97,0.919774,0.371816821,18,998.9999999,1673178.078,0.999368205
31.05.2015,S_2,RG_10,fact,89.01699029,52.97,0.961503623,0.424253901,18,283.5,514713.7222,0.999383847
31.05.2015,S_2,RG_12,fact,63.06843756,52.97,0.902911666,0.409161691,18,708,1291768.844,0.999361885
31.05.2015,S_2,RG_13,fact,23.27240143,52.97,0.901785714,0.417558911,18,292.5,370255.6111,0.999361463
31.05.2015,S_2,RG_14,fact,75.25518056,52.97,0.919774,0.371816821,18,112.5,177647.4778,0.999368205
31.05.2015,S_2,RG_15,fact,60.38479263,52.97,0.933526012,0.360543271,18,163.5,342311.2222,0.99937336
31.05.2015,S_2,RG_16,fact,66.09295038,52.97,0.915031959,0.382254081,18,721.5,1326645.533,0.999366428
31.05.2015,S_2,RG_17,fact,37.88211623,52.97,0.894298921,0.458730907,18,493.5,954089.2111,0.999358656
31.05.2015,S_2,RG_18,fact,28.54325513,52.97,0.896551724,0.427158533,18,414,551428.5667,0.999359501
31.05.2015,S_2,RG_19,fact,35.94916437,52.97,0.928158807,0.372517378,18,2161.5,3201214.267,0.999371348
31.05.2015,S_2,RG_2,fact,116.8837428,52.97,0.914587757,0.35149587,18,1333.5,2950008.389,0.999366261
31.05.2015,S_2,RG_20,fact,149.8070624,52.97,0.921309323,0.369131357,18,496.5,1091836.244,0.999368781
31.05.2015,S_2,RG_21,fact,34.77809424,52.97,0.886197943,0.354408743,18,3933,5716565.233,0.99935562
31.05.2015,S_2,RG_22,fact,117.4561404,52.97,0.943253138,0.363393232,18,183,365175.5444,0.999377006
31.05.2015,S_2,RG_23,fact,60.92937907,52.97,0.87111293,0.417447083,18,733.5,1581517.667,0.999349965
31.05.2015,S_2,RG_25,fact,49.7072534,52.97,0.899612966,0.42846287,18,561,721936.6,0.999360648
31.05.2015,S_2,RG_26,fact,101.0306364,52.97,0.946822742,0.375642055,18,1321.5,2360509.489,0.999378344
31.05.2015,S_2,RG_27,fact,24.94134897,52.97,NULL,NULL,18,15,67605.51111,NULL
31.05.2015,S_2,RG_28,fact,87.54102999,52.97,0.975182482,0.383092815,18,105,161019.6111,0.999388975
31.05.2015,S_2,RG_29,fact,132.7906737,52.97,0.953384419,0.343620023,18,806.9999999,1254915.233,0.999380804
31.05.2015,S_2,RG_3,fact,126.3872251,52.97,0.93358999,0.296805586,18,618,1024574.633,0.999373384
31.05.2015,S_2,RG_30,fact,84.18608988,52.97,0.890065632,0.445043075,18,553.5,1091041.856,0.999357069
31.05.2015,S_2,RG_31,fact,8.853046595,52.97,0.793413174,0.47202771,18,189,278548.9444,0.99932084
31.05.2015,S_2,RG_32,fact,28.79981025,52.97,0.905714286,0.410246485,18,241.5,375048.0889,0.999362935
31.05.2015,S_2,RG_33,fact,98.74043345,52.97,0.859642796,0.325312559,18,4338,5794427.411,0.999345666
31.05.2015,S_2,RG_34,fact,45.94361934,52.97,0.9385546,0.427490258,18,382.5,651495.4222,0.999375245
31.05.2015,S_2,RG_35,fact,60.35532662,52.97,0.888491709,0.36377769,18,1438.5,2285953.578,0.999356479
31.05.2015,S_2,RG_36,fact,112.7919638,52.97,0.919774,0.371816821,18,7751.999999,18869593.9,0.999368205
31.05.2015,S_2,RG_37,fact,86.17647059,52.97,0.95194508,0.366344482,18,138,315555.4,0.999380264
31.05.2015,S_2,RG_38,fact,181.1202555,52.97,0.940974458,0.337880724,18,997.4999999,1743347.756,0.999376152
31.05.2015,S_2,RG_39,fact,84.39470888,52.97,0.9384377,0.364137747,18,2050.5,3889704.078,0.999375201
31.05.2015,S_2,RG_4,fact,116.677931,52.97,0.898800436,0.414033693,18,669,1484071.289,0.999360344
31.05.2015,S_2,RG_40,fact,231.4784946,52.97,0.94101346,0.270808485,18,112.5,250192.2778,0.999376167
31.05.2015,S_2,RG_41,fact,72.11115872,52.97,0.920206351,0.404278582,18,824.9999999,1945132.589,0.999368367
31.05.2015,S_2,RG_42,fact,184.9372375,52.97,0.95931124,0.31586399,18,827.9999999,1479745.389,0.999383025
31.05.2015,S_2,RG_43,fact,144.3066072,52.97,0.939514419,0.36583956,18,1869,3563206.222,0.999375605
31.05.2015,S_2,RG_44,fact,57.17840084,52.97,0.942120095,0.374175715,18,532.5,910886.5222,0.999376582
31.05.2015,S_2,RG_45,fact,54.41479794,52.97,0.891910618,0.444968736,18,763.4999999,1292995.622,0.999357761
31.05.2015,S_2,RG_46,fact,52.62997181,52.97,0.902013752,0.409208961,18,652.5,1248210.189,0.999361548
31.05.2015,S_2,RG_47,fact,121.6025723,52.97,0.946706442,0.314700976,18,1732.5,3385741.756,0.999378301
31.05.2015,S_2,RG_48,fact,181.3858353,52.97,0.928903886,0.338242558,18,271.5,747576.2556,0.999371628
31.05.2015,S_2,RG_49,fact,70.53333615,52.97,0.93684267,0.421964267,18,1179,2067546.911,0.999374603
31.05.2015,S_2,RG_5,fact,70.62215989,52.97,0.913190755,0.384568956,18,1234.5,2706537.244,0.999365738
31.05.2015,S_2,RG_50,fact,119.1496438,52.97,0.910860656,0.339819462,18,2899.5,5582247.144,0.999364864
31.05.2015,S_2,RG_51,fact,81.3066565,52.97,0.93393851,0.368972592,18,913.4999999,1492888,0.999373515
31.05.2015,S_2,RG_52,fact,164.8442516,52.97,0.906062874,0.326172373,18,1086,1546468.022,0.999363066
31.05.2015,S_2,RG_53,fact,13.34895379,52.97,0.898192771,0.429013743,18,358.5,549819.6778,0.999360116
31.05.2015,S_2,RG_54,fact,174.4338038,52.97,0.93928838,0.314840048,18,280.5,516133.5667,0.99937552
31.05.2015,S_2,RG_55,fact,126.0523406,52.97,0.924086245,0.355910392,18,2454,4623272.944,0.999369822
31.05.2015,S_2,RG_56,fact,124.3552596,52.97,0.945286097,0.355846942,18,1369.5,2160325.5,0.999377768
31.05.2015,S_2,RG_57,fact,108.0529744,52.97,0.932895261,0.37690716,18,845.9999999,1480051.078,0.999373124
31.05.2015,S_2,RG_58,fact,59.16857996,52.97,0.880007817,0.404559013,18,718.5,1388760.711,0.999353299
31.05.2015,S_2,RG_59,fact,71.85701831,52.97,0.916881562,0.371880189,18,1935,2504054.556,0.999367121
31.05.2015,S_2,RG_6,fact,96.50994517,52.97,0.938533751,0.339781687,18,156,255664.5111,0.999375237
31.05.2015,S_2,RG_60,fact,51.1701891,52.97,0.905277668,0.473980043,18,373.5,648786.4556,0.999362771
31.05.2015,S_2,RG_61,fact,84.15862332,52.97,0.906355456,0.371470211,18,546,822453.9444,0.999363175
31.05.2015,S_2,RG_62,fact,74.56273732,52.97,0.91610698,0.354266948,18,1341,2116672.322,0.999366831
31.05.2015,S_2,RG_63,fact,91.38316835,52.97,0.93595324,0.319207949,18,1072.5,1737899.656,0.99937427
31.05.2015,S_2,RG_64,fact,130.7360749,52.97,0.932724652,0.388183557,18,649.5,854764.4556,0.99937306
31.05.2015,S_2,RG_65,fact,98.92127422,52.97,0.915963683,0.376217869,18,1773,3593386.967,0.999366777
31.05.2015,S_2,RG_66,fact,72.89015079,52.97,0.895968275,0.375931315,18,693,1662364.333,0.999359282
31.05.2015,S_2,RG_67,fact,92.61568309,52.97,0.919774,0.371816821,18,923.9999999,1396199.811,0.999368205
31.05.2015,S_2,RG_68,fact,5.101148168,52.97,0.890625,0.44469863,18,420,1186185.511,0.999357279
31.05.2015,S_2,RG_69,fact,95.94685192,52.97,0.943912653,0.343732444,18,655.5,1009024.722,0.999377253
31.05.2015,S_2,RG_7,fact,132.4003136,52.97,0.923873325,0.343386239,18,639,1662838.956,0.999369742
31.05.2015,S_2,RG_70,fact,82.47745186,52.97,0.924621461,0.374654332,18,459,792983.1222,0.999370022
31.05.2015,S_2,RG_71,fact,60.39108567,52.97,0.910328436,0.416425454,18,784.4999999,1250872.9,0.999364665
31.05.2015,S_2,RG_72,fact,86.80661131,52.97,0.880137561,0.408440186,18,1077,2051691.311,0.999353348
31.05.2015,S_2,RG_73,fact,105.7540479,52.97,0.942598187,0.31776066,18,390,677651.9333,0.999376761
31.05.2015,S_2,RG_74,fact,7.306451613,52.97,0.744239631,0.491972322,18,148.5,248116.8111,0.999302408
31.05.2015,S_2,RG_75,fact,116.5310998,52.97,0.890646666,0.402822712,18,1537.5,3391843.467,0.999357287
31.05.2015,S_2,RG_76,fact,47.66266091,52.97,0.911984557,0.365094755,18,2902.5,4631711.567,0.999365286
31.05.2015,S_2,RG_77,fact,365.339088,52.97,0.909184789,0.293652389,18,763.4999999,1546753.6,0.999364236
31.05.2015,S_2,RG_78,fact,146.4207487,52.97,0.906749439,0.370081727,18,1332,2534235.3,0.999363323
31.05.2015,S_2,RG_79,fact,59.0450561,52.97,0.897564329,0.404022338,18,836.9999999,1172837.767,0.99935988
31.05.2015,S_2,RG_8,fact,117.3294441,52.97,0.933872032,0.404449958,18,727.5,1230359.567,0.99937349
31.05.2015,S_2,RG_80,fact,105.7024955,52.97,0.952733759,0.343395042,18,2164.5,3295947.656,0.99938056
31.05.2015,S_2,RG_81,fact,55.80110626,52.97,0.898781459,0.390506741,18,2500.5,3749000.711,0.999360336
31.05.2015,S_2,RG_82,fact,152.9908836,52.97,0.954033312,0.315357695,18,603,1026989.978,0.999381047
31.05.2015,S_2,RG_83,fact,57.82682017,52.97,0.925876011,0.411325272,18,703.5,1357668.933,0.999370493
31.05.2015,S_2,RG_84,fact,140.9258239,52.97,0.943997378,0.358508905,18,2241,3637450.411,0.999377285
31.05.2015,S_2,RG_85,fact,106.0576649,52.97,0.888526613,0.38768917,18,805.4999999,1579544.767,0.999356493
31.05.2015,S_2,RG_9,fact,236.7938138,52.97,0.928630763,0.301843935,18,738,1372887.011,0.999371525
31.05.2015,S_3,RG_1,fact,200.6654304,52.97,0.919774,0.371816821,18,998.9999999,1673178.078,0.999684103
31.05.2015,S_3,RG_10,fact,32.13066854,52.97,0.961503623,0.424253901,18,283.5,514713.7222,0.999691924
31.05.2015,S_3,RG_12,fact,161.0838221,52.97,0.902911666,0.409161691,18,708,1291768.844,0.999680942
31.05.2015,S_3,RG_13,fact,10.42232598,52.97,0.901785714,0.417558911,18,292.5,370255.6111,0.999680731
31.05.2015,S_3,RG_14,fact,313.4968783,52.97,0.919774,0.371816821,18,112.5,177647.4778,0.999684103
31.05.2015,S_3,RG_15,fact,34.58870968,52.97,0.933526012,0.360543271,18,163.5,342311.2222,0.99968668
31.05.2015,S_3,RG_16,fact,99.86117512,52.97,0.915031959,0.382254081,18,721.5,1326645.533,0.999683214
31.05.2015,S_3,RG_17,fact,82.61906274,52.97,0.894298921,0.458730907,18,493.5,954089.2111,0.999679328
31.05.2015,S_3,RG_18,fact,6.612903226,52.97,0.896551724,0.427158533,18,414,551428.5667,0.99967975
31.05.2015,S_3,RG_19,fact,64.10361681,52.97,0.928158807,0.372517378,18,2161.5,3201214.267,0.999685674
31.05.2015,S_3,RG_2,fact,166.9287742,52.97,0.914587757,0.35149587,18,1333.5,2950008.389,0.999683131
31.05.2015,S_3,RG_20,fact,99.9372298,52.97,0.921309323,0.369131357,18,496.5,1091836.244,0.99968439
31.05.2015,S_3,RG_21,fact,66.57603449,52.97,0.886197943,0.354408743,18,3933,5716565.233,0.99967781
31.05.2015,S_3,RG_22,fact,39.58491461,52.97,0.943253138,0.363393232,18,183,365175.5444,0.999688503
31.05.2015,S_3,RG_23,fact,83.20796789,52.97,0.87111293,0.417447083,18,733.5,1581517.667,0.999674983
31.05.2015,S_3,RG_25,fact,93.65349764,52.97,0.899612966,0.42846287,18,561,721936.6,0.999680324
31.05.2015,S_3,RG_26,fact,98.29894974,52.97,0.946822742,0.375642055,18,1321.5,2360509.489,0.999689172
31.05.2015,S_3,RG_27,fact,14.59677419,52.97,NULL,NULL,18,15,67605.51111,NULL
31.05.2015,S_3,RG_28,fact,18.71303763,52.97,0.975182482,0.383092815,18,105,161019.6111,0.999694487
31.05.2015,S_3,RG_29,fact,40.43843707,52.97,0.953384419,0.343620023,18,806.9999999,1254915.233,0.999690402
31.05.2015,S_3,RG_3,fact,317.5802735,52.97,0.93358999,0.296805586,18,618,1024574.633,0.999686692
31.05.2015,S_3,RG_30,fact,74.306926,52.97,0.890065632,0.445043075,18,553.5,1091041.856,0.999678535
31.05.2015,S_3,RG_31,fact,3.986175115,52.97,0.793413174,0.47202771,18,189,278548.9444,0.99966042
31.05.2015,S_3,RG_32,fact,24.85407066,52.97,0.905714286,0.410246485,18,241.5,375048.0889,0.999681468
31.05.2015,S_3,RG_33,fact,378.7024904,52.97,0.859642796,0.325312559,18,4338,5794427.411,0.999672833
31.05.2015,S_3,RG_34,fact,158.3064516,52.97,0.9385546,0.427490258,18,382.5,651495.4222,0.999687623
31.05.2015,S_3,RG_35,fact,121.6576952,52.97,0.888491709,0.36377769,18,1438.5,2285953.578,0.99967824
31.05.2015,S_3,RG_36,fact,335.1624834,52.97,0.919774,0.371816821,18,7751.999999,18869593.9,0.999684103
31.05.2015,S_3,RG_37,fact,22.94546851,52.97,0.95194508,0.366344482,18,138,315555.4,0.999690132
31.05.2015,S_3,RG_38,fact,109.9314353,52.97,0.940974458,0.337880724,18,997.4999999,1743347.756,0.999688076
31.05.2015,S_3,RG_39,fact,104.6498337,52.97,0.9384377,0.364137747,18,2050.5,3889704.078,0.999687601
31.05.2015,S_3,RG_4,fact,102.7541763,52.97,0.898800436,0.414033693,18,669,1484071.289,0.999680172
31.05.2015,S_3,RG_40,fact,12.42799539,52.97,0.94101346,0.270808485,18,112.5,250192.2778,0.999688083
31.05.2015,S_3,RG_41,fact,82.92602892,52.97,0.920206351,0.404278582,18,824.9999999,1945132.589,0.999684184
31.05.2015,S_3,RG_42,fact,74.06146469,52.97,0.95931124,0.31586399,18,827.9999999,1479745.389,0.999691513
31.05.2015,S_3,RG_43,fact,107.6984054,52.97,0.939514419,0.36583956,18,1869,3563206.222,0.999687802
31.05.2015,S_3,RG_44,fact,24.55583127,52.97,0.942120095,0.374175715,18,532.5,910886.5222,0.999688291
31.05.2015,S_3,RG_45,fact,90.99684267,52.97,0.891910618,0.444968736,18,763.4999999,1292995.622,0.99967888
31.05.2015,S_3,RG_46,fact,110.343702,52.97,0.902013752,0.409208961,18,652.5,1248210.189,0.999680774
31.05.2015,S_3,RG_47,fact,54.79252417,52.97,0.946706442,0.314700976,18,1732.5,3385741.756,0.99968915
31.05.2015,S_3,RG_48,fact,161.4863865,52.97,0.928903886,0.338242558,18,271.5,747576.2556,0.999685814
31.05.2015,S_3,RG_49,fact,156.6427337,52.97,0.93684267,0.421964267,18,1179,2067546.911,0.999687302
31.05.2015,S_3,RG_5,fact,86.78599134,52.97,0.913190755,0.384568956,18,1234.5,2706537.244,0.999682869
31.05.2015,S_3,RG_50,fact,179.910274,52.97,0.910860656,0.339819462,18,2899.5,5582247.144,0.999682432
31.05.2015,S_3,RG_51,fact,152.4845697,52.97,0.93393851,0.368972592,18,913.4999999,1492888,0.999686757
31.05.2015,S_3,RG_52,fact,260.1903601,52.97,0.906062874,0.326172373,18,1086,1546468.022,0.999681533
31.05.2015,S_3,RG_53,fact,9.754656974,52.97,0.898192771,0.429013743,18,358.5,549819.6778,0.999680058
31.05.2015,S_3,RG_54,fact,231.1282009,52.97,0.93928838,0.314840048,18,280.5,516133.5667,0.99968776
31.05.2015,S_3,RG_55,fact,132.5359485,52.97,0.924086245,0.355910392,18,2454,4623272.944,0.999684911
31.05.2015,S_3,RG_56,fact,186.2776034,52.97,0.945286097,0.355846942,18,1369.5,2160325.5,0.999688884
31.05.2015,S_3,RG_57,fact,119.8259213,52.97,0.932895261,0.37690716,18,845.9999999,1480051.078,0.999686562
31.05.2015,S_3,RG_58,fact,121.2713832,52.97,0.880007817,0.404559013,18,718.5,1388760.711,0.99967665
31.05.2015,S_3,RG_59,fact,150.5975253,52.97,0.916881562,0.371880189,18,1935,2504054.556,0.999683561
31.05.2015,S_3,RG_6,fact,27.93255132,52.97,0.938533751,0.339781687,18,156,255664.5111,0.999687619
31.05.2015,S_3,RG_60,fact,60.76536823,52.97,0.905277668,0.473980043,18,373.5,648786.4556,0.999681386
31.05.2015,S_3,RG_61,fact,194.3757074,52.97,0.906355456,0.371470211,18,546,822453.9444,0.999681588
31.05.2015,S_3,RG_62,fact,69.58166845,52.97,0.91610698,0.354266948,18,1341,2116672.322,0.999683415
31.05.2015,S_3,RG_63,fact,202.1855536,52.97,0.93595324,0.319207949,18,1072.5,1737899.656,0.999687135
31.05.2015,S_3,RG_64,fact,101.8349393,52.97,0.932724652,0.388183557,18,649.5,854764.4556,0.99968653
31.05.2015,S_3,RG_65,fact,249.6150495,52.97,0.915963683,0.376217869,18,1773,3593386.967,0.999683389
31.05.2015,S_3,RG_66,fact,286.6652425,52.97,0.895968275,0.375931315,18,693,1662364.333,0.999679641
31.05.2015,S_3,RG_67,fact,148.6961439,52.97,0.919774,0.371816821,18,923.9999999,1396199.811,0.999684103
31.05.2015,S_3,RG_68,fact,5.64516129,52.97,0.890625,0.44469863,18,420,1186185.511,0.99967864
31.05.2015,S_3,RG_69,fact,77.79584744,52.97,0.943912653,0.343732444,18,655.5,1009024.722,0.999688627
31.05.2015,S_3,RG_7,fact,148.8354742,52.97,0.923873325,0.343386239,18,639,1662838.956,0.999684871
31.05.2015,S_3,RG_70,fact,131.683601,52.97,0.924621461,0.374654332,18,459,792983.1222,0.999685011
31.05.2015,S_3,RG_71,fact,60.93471582,52.97,0.910328436,0.416425454,18,784.4999999,1250872.9,0.999682332
31.05.2015,S_3,RG_72,fact,151.7590848,52.97,0.880137561,0.408440186,18,1077,2051691.311,0.999676674
31.05.2015,S_3,RG_73,fact,24.75409836,52.97,0.942598187,0.31776066,18,390,677651.9333,0.99968838
31.05.2015,S_3,RG_74,fact,11.47753456,52.97,0.744239631,0.491972322,18,148.5,248116.8111,0.999651204
31.05.2015,S_3,RG_75,fact,126.9339273,52.97,0.890646666,0.402822712,18,1537.5,3391843.467,0.999678644
31.05.2015,S_3,RG_76,fact,129.7132274,52.97,0.911984557,0.365094755,18,2902.5,4631711.567,0.999682643
31.05.2015,S_3,RG_77,fact,376.4878625,52.97,0.909184789,0.293652389,18,763.4999999,1546753.6,0.999682118
31.05.2015,S_3,RG_78,fact,91.11542339,52.97,0.906749439,0.370081727,18,1332,2534235.3,0.999681662
31.05.2015,S_3,RG_79,fact,199.0340703,52.97,0.897564329,0.404022338,18,836.9999999,1172837.767,0.99967994
31.05.2015,S_3,RG_8,fact,159.8649436,52.97,0.933872032,0.404449958,18,727.5,1230359.567,0.999686745
31.05.2015,S_3,RG_80,fact,301.842346,52.97,0.952733759,0.343395042,18,2164.5,3295947.656,0.99969028
31.05.2015,S_3,RG_81,fact,180.9182125,52.97,0.898781459,0.390506741,18,2500.5,3749000.711,0.999680168
31.05.2015,S_3,RG_82,fact,118.1668734,52.97,0.954033312,0.315357695,18,603,1026989.978,0.999690524
31.05.2015,S_3,RG_83,fact,107.1536884,52.97,0.925876011,0.411325272,18,703.5,1357668.933,0.999685246
31.05.2015,S_3,RG_84,fact,198.8780039,52.97,0.943997378,0.358508905,18,2241,3637450.411,0.999688643
31.05.2015,S_3,RG_85,fact,102.8086991,52.97,0.888526613,0.38768917,18,805.4999999,1579544.767,0.999678246
31.05.2015,S_3,RG_9,fact,232.3334502,52.97,0.928630763,0.301843935,18,738,1372887.011,0.999685763
31.05.2015,S_4,RG_12,fact,15.64516129,52.97,0.920914875,0.371673865,18,708,1291768.844,0.997474532
31.05.2015,S_4,RG_14,fact,11.12231183,52.97,0.919774,0.371816821,18,112.5,177647.4778,0.997472821
31.05.2015,S_4,RG_16,fact,2.903225806,52.97,0.915031959,0.382254081,18,721.5,1326645.533,0.997465711
31.05.2015,S_4,RG_21,fact,0.322580645,52.97,0.886197943,0.354408743,18,3933,5716565.233,0.997422479
31.05.2015,S_4,RG_33,fact,7.684331797,52.97,0.859642796,0.325312559,18,4338,5794427.411,0.997382663
31.05.2015,S_4,RG_34,fact,14.16666667,52.97,0.9385546,0.427490258,18,382.5,651495.4222,0.99750098
31.05.2015,S_4,RG_35,fact,224.4623656,52.97,0.888491709,0.36377769,18,1438.5,2285953.578,0.997425918
31.05.2015,S_4,RG_36,fact,12.87298387,52.97,0.919774,0.371816821,18,7751.999999,18869593.9,0.997472821
31.05.2015,S_4,RG_38,fact,10.68548387,52.97,0.940974458,0.337880724,18,997.4999999,1743347.756,0.997504608
31.05.2015,S_4,RG_39,fact,22.05645161,52.97,0.9384377,0.364137747,18,2050.5,3889704.078,0.997500805
31.05.2015,S_4,RG_43,fact,15.80645161,52.97,0.939514419,0.36583956,18,1869,3563206.222,0.997502419
31.05.2015,S_4,RG_45,fact,7.822580645,52.97,0.920914875,0.371673865,18,763.4999999,1292995.622,0.997474532
31.05.2015,S_4,RG_46,fact,38.46774194,52.97,0.902013752,0.409208961,18,652.5,1248210.189,0.997446192
31.05.2015,S_4,RG_5,fact,0.725806452,52.97,0.920914875,0.371673865,18,1234.5,2706537.244,0.997474532
31.05.2015,S_4,RG_50,fact,4.070208729,52.97,0.910860656,0.339819462,18,2899.5,5582247.144,0.997459457
31.05.2015,S_4,RG_51,fact,3.064516129,52.97,0.920914875,0.371673865,18,913.4999999,1492888,0.997474532
31.05.2015,S_4,RG_55,fact,59.8655914,52.97,0.924086245,0.355910392,18,2454,4623272.944,0.997479287
31.05.2015,S_4,RG_56,fact,307.8629032,52.97,0.945286097,0.355846942,18,1369.5,2160325.5,0.997511073
31.05.2015,S_4,RG_57,fact,6.075268817,52.97,0.932895261,0.37690716,18,845.9999999,1480051.078,0.997492495
31.05.2015,S_4,RG_62,fact,34.08602151,52.97,0.91610698,0.354266948,18,1341,2116672.322,0.997467323
31.05.2015,S_4,RG_63,fact,7.177419355,52.97,0.920914875,0.371673865,18,1072.5,1737899.656,0.997474532
31.05.2015,S_4,RG_66,fact,3.575268817,52.97,0.895968275,0.375931315,18,693,1662364.333,0.997437128
31.05.2015,S_4,RG_67,fact,51.00806452,52.97,0.919774,0.371816821,18,923.9999999,1396199.811,0.997472821
31.05.2015,S_4,RG_72,fact,4.064516129,52.97,0.880137561,0.408440186,18,1077,2051691.311,0.997413392
31.05.2015,S_4,RG_75,fact,3.306451613,52.97,0.890646666,0.402822712,18,1537.5,3391843.467,0.997429149
31.05.2015,S_4,RG_81,fact,67.37903226,52.97,0.898781459,0.390506741,18,2500.5,3749000.711,0.997441346
31.05.2015,S_4,RG_84,fact,41.11290323,52.97,0.943997378,0.358508905,18,2241,3637450.411,0.997509141
